Set Name,Cycle,Time(ms),ZTip Displacement(um),ZBase Displacement(um),Current Size (um),ZForce(uN),XTip Displacement(um),XBase Displacement(um),XForce(uN),Temperature (°C)
Data1,1-Hold,57200,198.54,0,125.06,-6002.12,218.923,-160.2,-11155.6,33.9
Data1,1-Hold,57400,197.952,-0.1,125.648,-5981.31,211.378,-196.8,-11949.7,33.9
Data1,1-Hold,57600,193.934,0.1,129.666,-5862.81,187.663,-226.7,-12263.8,33.9
Data1,1-Hold,57800,193.934,-0.1,129.666,-5862.81,196.286,-252.9,-13289.9,33.9
Data1,1-Hold,58000,194.816,0.1,128.784,-5889.48,203.636,-280.9,-14365.1,33.9
Data1,1-Hold,58200,196.58,0.2,127.02,-5945.86,173.159,-307.3,-14293.2,33.9
Data1,1-Hold,58400,198.148,0,125.452,-5993.28,136.999,-316.4,-13698.6,33.9
Data1,1-Hold,58600,194.816,0,128.784,-5892.51,149.346,-317.9,-14117.4,33.9
Data1,1-Hold,58800,198.05,0,125.55,-5987.3,156.304,-330.5,-14563.8,33.9
Data1,1-Hold,59000,203.342,0.1,120.258,-6150.38,138.273,-340,-14381.4,33.9
Data1,1-Hold,59200,211.084,0.1,112.516,-6384.54,166.691,-346.3,-15422.4,33.9
Data1,1-Hold,59400,213.632,0,109.968,-6461.6,176.883,-359.3,-16087.6,33.9
Data1,1-Hold,59600,215.2,0.1,108.4,-6509.03,197.952,-384.2,-17293.5,33.9
Data1,1-Hold,59800,217.747,0,105.853,-6586.09,176.785,-411.5,-17530.4,33.9
Data1,1-Hold,60000,225.293,0,98.3068,-6811.3,172.963,-436.6,-18146.8,33.9
Data1,1-Hold,60200,218.433,-0.1,105.167,-6606.84,220.001,-464.1,-20349.9,33.9
Data1,1-Hold,60400,215.494,0.1,108.106,-6514.89,168.161,-508.4,-20061.3,33.9
Data1,1-Hold,60600,219.511,0.1,104.089,-6639.44,163.458,-529.7,-20765.9,33.9
Data1,1-Hold,60800,214.612,-0.1,108.988,-6491.24,157.186,-549.8,-21169.1,33.9
Data1,1-Hold,61000,206.478,0.2,117.122,-6248.25,159.44,-574.8,-21905.7,33.9
Data1,1-Hold,61200,209.712,0.1,113.888,-6349.09,145.426,-594.8,-22228.9,33.9
Data1,1-Hold,61400,211.28,-0.1,112.32,-6393.49,168.259,-611.6,-23388.4,33.9
Data1,1-Hold,61600,212.064,-0.2,111.536,-6417.2,159.538,-634.2,-23787,33.9
Data1,1-Hold,61800,210.3,0.2,113.3,-6357.8,198.54,-661.3,-25662.3,33.9
Data1,1-Hold,62000,214.808,0,108.792,-6497.17,205.008,-709.1,-27073.9,33.9
Data1,1-Hold,62200,216.082,0,107.518,-6538.73,158.656,-746.7,-27036,33.9
Data1,1-Hold,62400,218.237,0,105.363,-6600.91,155.52,-764.3,-27654.9,33.9
Data1,1-Hold,62600,217.552,0.1,106.048,-6583.19,158.754,-783,-28306.3,33.9
Data1,1-Hold,62800,215.984,0,107.616,-6535.76,144.446,-804,-28454.2,33.9
Data1,1-Hold,63000,215.298,0.1,108.302,-6511.99,154.344,-820.2,-29264.8,33.9
Data1,1-Hold,63200,215.984,-0.1,107.616,-6532.74,157.97,-844.4,-29994.5,33.9
Data1,1-Hold,63400,217.552,0,106.048,-6577.14,146.896,-859.9,-30352.2,33.9
Data1,1-Hold,63600,216.768,0,106.832,-6553.43,144.838,-871.5,-30625.7,33.9
Data1,1-Hold,63800,218.531,0.1,105.069,-6609.8,174.433,-890.3,-31971.5,33.8
Data1,1-Hold,64000,217.552,0,106.048,-6583.19,136.019,-909.2,-31493.2,33.8
Data1,1-Hold,64200,216.866,-0.1,106.734,-6559.42,157.284,-921.2,-32493.3,33.8
Data1,1-Hold,64400,210.3,-0.1,113.3,-6360.82,165.222,-939.7,-33235.5,33.8
Data1,1-Hold,64600,211.966,0,111.634,-6414.24,151.796,-959.5,-33434.3,33.8
Data1,1-Hold,64800,214.612,0.1,108.988,-6491.24,156.402,-972.7,-34018.3,33.8
Data1,1-Hold,65000,214.416,0,109.184,-6482.29,153.854,-992.7,-34491.7,33.8
Data1,1-Hold,65200,220.687,0,102.913,-6675.01,168.161,-1012.1,-35481,33.8
Data1,1-Hold,65400,225.979,0,97.6208,-6835.07,191.485,-1037.2,-36891.1,33.8
Data1,1-Hold,65600,231.075,-0.1,92.525,-6986.18,172.375,-1062.8,-37126.8,33.8
Data1,1-Hold,65800,231.859,0.1,91.7411,-7012.91,168.945,-1087.2,-37755,33.8
Data1,1-Hold,66000,236.759,0.1,86.8412,-7161.11,200.206,-1118.4,-39471.8,33.8
Data1,1-Hold,66200,227.547,0,96.0529,-6882.5,223.039,-1163.6,-41423.7,33.8
Data1,1-Hold,66400,233.721,0.1,89.8791,-7066.2,211.378,-1217.4,-42643.8,33.8
Data1,1-Hold,66600,231.957,-0.1,91.6431,-7015.88,171.885,-1263,-42985.8,33.8
Data1,1-Hold,66800,225.587,0.2,98.0128,-6829.26,200.304,-1295,-44879.8,33.8
Data1,1-Hold,67000,221.471,0.1,102.129,-6698.72,162.576,-1330,-44882,33.8
Data1,1-Hold,67200,227.645,-0.1,95.9549,-6882.43,163.36,-1355.7,-45689.1,33.8
Data1,1-Hold,67400,225.391,0,98.2088,-6817.29,155.52,-1380.9,-46229.3,33.8
Data1,1-Hold,67600,225.195,-0.1,98.4048,-6811.36,154.246,-1404.2,-46916.7,33.8
Data1,1-Hold,67800,220.687,0,102.913,-6675.01,190.015,-1427.8,-48667,33.8
Data1,1-Hold,68000,219.707,0,103.893,-6648.4,170.709,-1464.8,-49147.8,33.7
Data1,1-Hold,68200,220.589,0.2,103.011,-6672.05,197.462,-1493,-50831.1,33.7
Data1,1-Hold,68400,219.903,-0.1,103.697,-6651.3,215.886,-1536.7,-52586.1,33.7
Data1,1-Hold,68600,222.843,0.2,100.757,-6731.15,155.814,-1577.3,-52087.9,33.7
Data1,1-Hold,68800,229.213,0.1,94.387,-6929.86,166.691,-1602.6,-53257.7,33.7
Data1,1-Hold,69000,232.447,0,91.1531,-7030.7,146.406,-1625.6,-53370.1,33.7
Data1,1-Hold,69200,233.035,-0.1,90.5651,-7048.48,135.823,-1642,-53630.7,33.7
Data1,1-Hold,69400,232.643,0,90.9571,-7033.6,132.099,-1651.6,-53896.1,33.7
Data1,1-Hold,69600,234.113,0,89.4871,-7081.09,101.524,-1658.5,-53198.2,33.7
Data1,1-Hold,69800,232.643,0,90.9571,-7036.63,93.4883,-1658.8,-53006.6,33.7
Data1,1-Hold,70000,232.545,0,91.0551,-7033.66,115.635,-1658.9,-53649.2,33.6
Data1,1-Hold,70200,233.427,0,90.1731,-7060.34,63.9915,-1660,-52193,33.6
Data1,1-Hold,70400,231.467,0,92.133,-6998.03,48.9001,-1637.4,-51243.6,33.6
Data1,1-Hold,70600,234.701,0.1,88.8992,-7095.85,17.6393,-1601.5,-49408.8,33.6
Data1,1-Hold,70800,239.405,0,84.1954,-7241.14,20.8732,-1553.2,-48103.2,33.6
Data1,1-Hold,71000,244.108,0,79.4915,-7383.42,20.8732,-1503.8,-46651.3,33.6
Data1,1-Hold,71200,239.307,-0.1,84.2933,-7238.18,48.9981,-1460.7,-46032,33.5
Data1,1-Hold,71400,241.659,0.1,81.9414,-7309.32,38.6105,-1423.6,-44674.3,33.5
Data1,1-Hold,71600,238.719,0.1,84.8813,-7220.4,-1.56794,-1374.5,-42085.9,33.5
Data1,1-Hold,71800,239.601,0,83.9994,-7244.05,26.165,-1318.7,-41185.5,33.5
Data1,1-Hold,72000,237.935,0.2,85.6653,-7196.68,62.9135,-1276.2,-40857.3,33.5
Data1,1-Hold,72200,237.151,0.1,86.4493,-7179.02,52.9179,-1242.1,-39535.7,33.5
Data1,1-Hold,72400,238.719,0,84.8813,-7217.37,59.9737,-1201.3,-38560.4,33.5
Data1,1-Hold,72600,235.485,0.2,88.1152,-7122.58,70.8512,-1159.7,-37637.2,33.5
Data1,1-Hold,72800,237.151,0.1,86.4493,-7169.95,42.6283,-1119.4,-35631.2,33.5
Data1,1-Hold,73000,234.701,0.2,88.8992,-7095.85,43.8043,-1063.9,-34054.6,33.5
Data1,1-Hold,73200,231.761,0.1,91.8391,-7012.97,76.731,-1018.3,-33517,33.5
Data1,1-Hold,73400,235.681,0.2,87.9192,-7128.51,57.7197,-976.6,-31735.2,33.5
Data1,1-Hold,73600,236.955,0.2,86.6453,-7167.04,61.6396,-931.7,-30480.6,33.5
Data1,1-Hold,73800,237.347,0.1,86.2533,-7175.87,63.6975,-885.7,-29178.7,33.5
Data1,1-Hold,74000,232.545,0.1,91.0551,-7027.61,34.2987,-838.3,-26925.4,33.5
Data1,1-Hold,74200,236.465,0.1,87.1352,-7140.12,11.2696,-779.1,-24553.2,33.5
Data1,1-Hold,74400,234.015,0.2,89.5851,-7078.12,22.3431,-708.9,-22801.1,33.5
Data1,1-Hold,74600,230.977,0.1,92.623,-6983.21,14.5034,-639.5,-20504.2,33.5
Data1,1-Hold,74800,231.565,0.1,92.035,-6997.97,17.8353,-568.3,-18460.5,33.5
Data1,1-Hold,75000,237.837,0.2,85.7633,-7187.67,34.7886,-490,-16698.7,33.5
Data1,1-Hold,75200,240.189,-0.1,83.4114,-7270.91,62.9135,-420.1,-15262.8,33.5
Data1,1-Hold,75400,242.051,0.1,81.5495,-7318.15,51.252,-358.5,-13028.7,33.5
Data1,1-Hold,75600,242.835,0.4,80.7655,-7338.84,69.1853,-286.4,-11496.2,33.5
Data1,1-Hold,75800,247.342,0,76.2577,-7475.18,52.232,-222,-8941.82,33.5
Data1,1-Hold,76000,249.596,0.2,74.0037,-7546.38,100.054,-163.2,-8519.04,33.5
Data1,1-Hold,76200,247.146,0.2,76.4537,-7472.28,60.5616,-110,-5772.89,33.5
Data1,1-Hold,76400,247.832,0,75.7677,-7483.95,51.35,-47.8,-3640.16,33.5
Data1,1-Hold,76600,256.162,-0.1,67.438,-7741.94,38.7085,32.9,-1025.61,33.5
Data1,1-Hold,76800,252.438,0.1,71.1619,-7632.34,27.8309,124.5,1913.67,33.5
Data1,1-Hold,77000,256.064,0.2,67.536,-7742.01,60.6596,212.1,3697.34,33.5
Data1,1-Hold,77200,259.984,0,63.6162,-7866.62,111.03,276.4,4412.06,33.5
Data1,1-Hold,77400,259.886,0.2,63.7142,-7854.58,172.669,315.9,4060.01,33.5
Data1,1-Hold,77600,261.454,0.2,62.1462,-7902,192.464,331.2,4057.12,33.5
Data1,1-Hold,77800,264.1,0.1,59.5003,-7985.06,185.311,342.1,4603.19,33.5
Data1,1-Hold,78000,267.334,0.1,56.2664,-8082.87,184.625,356.8,5008.06,33.5
Data1,1-Hold,78200,263.904,0.1,59.6963,-7979.13,183.841,363.9,5403.81,33.5
Data1,1-Hold,78400,261.356,0.1,62.2442,-7902.06,203.538,371.2,5007.66,33.6
Data1,1-Hold,78600,261.454,0.1,62.1462,-7905.03,215.984,372.2,4746.17,33.6
Data1,1-Hold,78800,261.552,0.1,62.0482,-7907.99,220.785,364.6,4386.18,33.6
Data1,1-Hold,79000,261.454,0.2,62.1462,-7905.03,219.217,356,4212.8,33.6
Data1,1-Hold,79200,266.06,0.1,57.5404,-8044.34,237.151,351.4,3455.64,33.6
Data1,1-Hold,79400,271.645,0.1,51.9546,-8213.29,191.191,338.9,4516.08,33.6
Data1,1-Hold,79600,278.603,0.1,44.9969,-8423.73,208.144,336.2,3948.86,33.6
Data1,1-Hold,79800,277.035,0.1,46.5648,-8373.28,175.021,331.1,4708.73,33.6
Data1,1-Hold,80000,276.251,0.1,47.3488,-8352.6,199.618,335.7,4088.77,33.6
Data1,1-Hold,80200,278.701,0.1,44.8989,-8426.7,186.389,334.8,4522.19,33.6
Data1,1-Hold,80400,284.091,0.1,39.5091,-8589.72,168.063,337.8,5079.49,33.7
Data1,1-Hold,80600,284.385,0.2,39.2151,-8598.61,195.796,341.5,4419.12,33.7
Data1,1-Hold,80800,281.837,0.1,41.763,-8521.55,213.632,338.6,3810.1,33.7
Data1,1-Hold,81000,284.091,0.1,39.5091,-8589.72,188.545,333.5,4375.31,33.7
Data1,1-Hold,81200,292.911,0.1,30.6894,-8856.48,198.834,334,4079.21,33.7
Data1,1-Hold,81400,294.381,0.1,29.2195,-8900.94,196.384,329.1,4126.09,33.7
Data1,1-Hold,81600,293.597,0.1,30.0035,-8877.23,176.785,326.7,4513.22,33.7
Data1,1-Hold,81800,293.597,0.1,30.0035,-8877.23,182.861,327.5,4365.75,33.7
Data1,1-Hold,82000,293.597,0.2,30.0035,-8877.23,163.458,324.1,4907.26,33.7
Data1,1-Hold,82200,290.265,0.1,33.3353,-8776.45,166.006,330.8,4899.76,33.7
Data1,1-Hold,82400,296.83,0.1,26.7696,-8972.02,187.957,335.3,4450.57,33.7
Data1,1-Hold,82600,299.182,0,24.4177,-9046.18,186.291,327.5,4367.87,33.8
Data1,1-Hold,82800,301.632,0.1,21.9678,-9120.28,154.834,322.7,5104.58,33.8
Data1,1-Hold,83000,301.24,0.1,22.3598,-9108.43,181.587,326.1,4401.26,33.8
Data1,1-Hold,83200,302.416,0.1,21.1838,-9144,169.729,322.1,4647.99,33.8
Data1,1-Hold,83400,300.652,0.1,22.9477,-9090.64,185.409,319.7,4095.11,33.8
Data1,1-Hold,83600,302.906,0.1,20.6938,-9158.82,158.754,313.5,4719.85,33.9
Data1,1-Hold,83800,303.004,0.1,20.5958,-9161.78,186.193,315.1,3941.33,33.9
Data1,1-Hold,84000,310.06,0.1,13.5401,-9375.19,192.464,315.1,3666.95,33.9
Data1,1-Hold,84200,308.198,0.2,15.402,-9315.85,187.565,303.8,3666.94,33.9
Data1,1-Hold,84400,310.06,0.1,13.5401,-9375.19,175.217,294.3,3704.67,33.9
Data1,1-Hold,84600,313.98,0.1,9.62026,-9490.73,182.959,284.7,3186.2,33.9
Data1,1-Hold,84800,315.156,0.2,8.44431,-9526.3,191.681,274.6,2616.91,33.9
Data1,1-Hold,85000,315.45,0.1,8.15032,-9538.21,198.638,263.3,2061.65,33.9
Data1,1-Hold,85200,315.45,0.1,8.15032,-9541.24,185.311,250.6,2062.48,33.9
Data1,1-Hold,85400,313.882,0.1,9.71826,-9487.76,180.019,238.2,1898.9,33.9
Data1,1-Hold,85600,314.078,0.1,9.52227,-9496.72,177.667,226.8,1604.06,33.9
Data1,1-Hold,85800,309.962,0.1,13.6381,-9372.23,183.939,225.7,1223.81,34
Data1,1-Hold,86000,312.216,0.1,11.3842,-9437.37,181.391,213.5,1128.47,34
Data1,1-Hold,86200,307.61,0.1,15.99,-9301.09,179.235,208.6,903.311,34
Data1,1-Hold,86400,308.296,0.1,15.304,-9321.84,143.074,209.9,1936.55,34
Data1,1-Hold,86600,309.178,0.1,14.4221,-9348.51,160.91,215.7,1626.97,34
Data1,1-Hold,86800,301.534,0.1,22.0658,-9117.32,177.471,216.1,1165.36,34
Data1,1-Hold,87000,297.516,0.2,26.0836,-8992.77,200.206,204.1,262.957,34
Data1,1-Hold,87200,302.122,0.2,21.4778,-9132.08,188.447,188.4,92.3533,34
Data1,1-Hold,87400,301.338,0.1,22.2618,-9111.39,155.618,180.9,804.014,34
Data1,1-Hold,87600,300.064,0.1,23.5357,-9072.86,162.576,180.5,545.173,34
Data1,1-Hold,87800,301.338,0.1,22.2618,-9108.37,128.375,184.6,1606.84,34
Data1,1-Hold,88000,300.848,0.1,22.7518,-9096.57,154.05,193.9,1169.03,34.1
Data1,1-Hold,88200,300.652,0.1,22.9477,-9093.67,145.524,198,1538.81,34.1
Data1,1-Hold,88400,300.75,0.1,22.8497,-9090.58,135.921,206.8,2031.94,34.1
Data1,1-Hold,88600,303.886,0.1,19.7139,-9188.46,156.5,214.2,1708.93,34.1
Data1,1-Hold,88800,299.966,0.2,23.6337,-9069.89,148.66,213.8,1991.42,34.1
Data1,1-Hold,89000,296.34,0.1,27.2596,-8960.22,154.834,215.7,1853.08,34.1
Data1,1-Hold,89200,298.3,0.1,25.2997,-9019.51,136.803,215.9,2374.27,34.1
Data1,1-Hold,89400,305.258,0.1,18.3419,-9229.95,156.402,224.7,1950.84,34.1
Data1,1-Hold,89600,300.652,0.1,22.9477,-9090.64,157.186,224.1,2039.04,34.1
Data1,1-Hold,89800,297.516,0.1,26.0836,-8995.79,138.175,223.8,2592.89,34.1
Data1,1-Hold,90000,299.77,0.1,23.8297,-9063.97,153.462,230.1,2272.66,34.2
Data1,1-Hold,90200,303.004,0.1,20.5958,-9161.78,132.981,231.5,2964.73,34.2
Data1,1-Hold,90400,307.022,0.1,16.578,-9280.28,136.901,241.6,3073.02,34.2
Data1,1-Hold,90600,307.12,0.1,16.48,-9286.27,158.558,250.2,2684.14,34.2
Data1,1-Hold,90800,300.456,0.2,23.1437,-9084.71,127.395,250.9,3708.37,34.2
Data1,1-Hold,91000,301.24,0.2,22.3598,-9108.43,138.175,265.3,3699.91,34.2
Data1,1-Hold,91200,304.474,0.1,19.1259,-9203.22,129.845,278.2,4339.01,34.2
Data1,1-Hold,91400,306.14,0.2,17.46,-9256.63,161.106,290.1,3832.05,34.2
Data1,1-Hold,91600,306.042,0.1,17.558,-9250.64,167.377,283.3,3569.76,34.2
Data1,1-Hold,91800,305.356,0,18.2439,-9232.92,215.592,267.5,1830.17,34.2
Data1,1-Hold,92000,308.982,0.1,14.6181,-9339.56,201.578,243.4,1437.37,34.2
Data1,1-Hold,92200,303.004,0.2,20.5958,-9161.78,192.072,216.2,1050.38,34.3
Data1,1-Hold,92400,299.966,0.2,23.6337,-9066.87,199.618,190,20.6219,34.3
Data1,1-Hold,92600,304.474,0.1,19.1259,-9203.22,203.244,163.8,-951.072,34.3
Data1,1-Hold,92800,301.044,0.1,22.5558,-9102.5,195.894,138.6,-1506.1,34.3
Data1,1-Hold,93000,293.597,0.2,30.0035,-8877.23,184.625,113.5,-1885.1,34.3
Data1,1-Hold,93200,296.144,0.1,27.4556,-8951.27,188.447,92.5,-2687.3,34.3
Data1,1-Hold,93400,293.891,0.2,29.7095,-8886.12,185.801,68.1,-3266.64,34.3
Data1,1-Hold,93600,290.363,0.1,33.2373,-8779.42,204.322,44.9,-4552.76,34.3
Data1,1-Hold,93800,285.855,0.1,37.7452,-8646.1,193.15,15.3,-5073.86,34.3
Data1,1-Hold,94000,287.227,0.2,36.3732,-8684.57,201.774,-10,-6157.4,34.3
Data1,1-Hold,94200,288.991,0.2,34.6093,-8740.95,175.903,-39.1,-6200.62,34.3
Data1,1-Hold,94400,283.993,0.1,39.6071,-8586.76,171.395,-60.9,-6787.16,34.3
Data1,1-Hold,94600,286.541,0.1,37.0592,-8660.8,204.224,-81.7,-8357.82,34.3
Data1,1-Hold,94800,288.011,0.2,35.5892,-8708.28,191.583,-109.6,-8855.64,34.3
Data1,1-Hold,95000,290.265,0.2,33.3353,-8773.43,187.565,-133.6,-9520.52,34.3
Data1,1-Hold,95200,293.499,0.1,30.1015,-8874.27,165.32,-149.5,-9431.44,34.3
Data1,1-Hold,95400,299.966,0.1,23.6337,-9069.89,141.604,-157.5,-9028.7,34.2
Data1,1-Hold,95600,302.024,0.1,21.5758,-9132.14,157.97,-165.1,-9653.76,34.2
Data1,1-Hold,95800,306.826,0.1,16.774,-9277.38,136.803,-177.3,-9388.58,34.2
Data1,1-Hold,96000,303.004,0.1,20.5958,-9161.78,143.172,-178.7,-9717.35,34.2
Data1,1-Hold,96200,304.18,0.1,19.4199,-9197.35,133.667,-180.6,-9496.38,34.2
Data1,1-Hold,96400,300.848,0.2,22.7518,-9093.55,164.438,-180.8,-10415,34.2
Data1,1-Hold,96600,299.868,0.1,23.7317,-9066.93,157.284,-194.3,-10489,34.2
Data1,1-Hold,96800,303.2,0.1,20.3998,-9170.73,147.778,-202,-10555.4,34.2
Data1,1-Hold,97000,303.004,0.1,20.5958,-9161.78,191.681,-215.1,-12058.7,34.2
Data1,1-Hold,97200,300.652,0.2,22.9477,-9087.62,193.934,-239.2,-12904.2,34.2
Data1,1-Hold,97400,301.534,0.2,22.0658,-9117.32,143.172,-256.1,-11994.9,34.1
Data1,1-Hold,97600,303.592,0.2,20.0079,-9176.54,162.086,-265.8,-12796.8,34.1
Data1,1-Hold,97800,300.75,0.2,22.8497,-9096.63,167.279,-277.9,-13359.2,34.1
Data1,1-Hold,98000,299.672,0.2,23.9277,-9061,183.841,-298.1,-14322.9,34.1
Data1,1-Hold,98200,302.122,0.3,21.4778,-9135.1,187.761,-323.8,-15197.7,34.1
Data1,1-Hold,98400,307.61,0.1,15.99,-9301.09,186.095,-347.5,-15936.7,34.1
Data1,1-Hold,98600,313.882,0.2,9.71826,-9490.79,180.019,-372.3,-16463.7,34
Data1,1-Hold,98800,310.55,0.1,13.0501,-9386.99,147.68,-395,-16229.7,34
Data1,1-Hold,99000,317.802,0.1,5.79841,-9609.35,121.711,-403,-15795,34
Data1,1-Hold,99200,318.782,0.1,4.81845,-9638.99,138.469,-401.7,-16341.2,34
Data1,1-Hold,99400,324.661,0.1,-1.06132,-9813.81,147.876,-405.7,-16701.4,34
Data1,1-Hold,99600,328.875,0.1,-5.27516,-9941.26,127.199,-414.8,-16302.8,34
Data1,1-Hold,99800,326.915,0.1,-3.31523,-9885,142.29,-417.5,-16898.4,34
Data1,1-Hold,100000,332.795,0.1,-9.195,-10062.8,136.803,-422.6,-16898.8,34
Data1,1-Hold,100200,333.481,0,-9.88098,-10083.6,142.878,-427.9,-17182.4,34
Data1,1-Hold,100400,332.795,0.1,-9.195,-10062.8,104.464,-432,-16226.1,34
Data1,1-Hold,100600,332.599,0.1,-8.99901,-10056.9,139.743,-433,-17281.1,33.9
Data1,1-Hold,100800,333.481,0.1,-9.88098,-10083.6,136.803,-435.3,-17298,33.9
Data1,1-Hold,101000,330.345,0.1,-6.7451,-9988.75,130.531,-439,-17205.1,33.9
Data1,1-Hold,101200,325.151,0.1,-1.5513,-9831.65,141.31,-442.1,-17606.8,33.9
Data1,1-Hold,101400,320.349,0.1,3.25051,-9686.41,132.197,-447.3,-17473.3,33.9
Data1,1-Hold,101600,314.666,0.1,8.93429,-9514.5,147.092,-451.2,-18035.7,33.9
Data1,1-Hold,101800,313.196,0.1,10.4042,-9470.04,141.408,-456.8,-18060.4,33.9
Data1,1-Hold,102000,310.158,0.1,13.4421,-9375.13,146.406,-460.1,-18317.4,33.9
Data1,1-Hold,102200,312.216,0.1,11.3842,-9440.4,142.878,-465.2,-18334.8,33.9
Data1,1-Hold,102400,313.098,0.2,10.5022,-9467.08,140.625,-475.5,-18499.5,33.9
Data1,1-Hold,102600,313.196,0.1,10.4042,-9470.04,139.939,-477.7,-18684.4,33.9
Data1,1-Hold,102800,315.548,0.1,8.05232,-9541.18,145.328,-485.6,-18995.6,33.9
Data1,1-Hold,103000,312.51,0.1,11.0902,-9449.29,135.137,-488.3,-18853.7,33.9
Data1,1-Hold,103200,320.349,0.1,3.25051,-9689.44,117.105,-485.5,-18290.2,33.9
Data1,1-Hold,103400,325.543,0.1,-1.94329,-9843.51,128.179,-481.7,-18443.7,33.9
Data1,1-Hold,103600,324.171,0.2,-0.571339,-9798.99,136.901,-483,-18710.5,33.9
Data1,1-Hold,103800,323.975,0.1,-0.375347,-9796.08,159.538,-482.4,-19413.3,33.8
Data1,1-Hold,104000,324.171,0.1,-0.571339,-9798.99,183.253,-498.6,-20390.7,33.8
Data1,1-Hold,104200,325.641,0.1,-2.04128,-9840.42,179.431,-521.3,-21019.2,33.8
Data1,1-Hold,104400,320.251,0.1,3.34851,-9680.43,141.506,-538.7,-20468,33.8
Data1,1-Hold,104600,322.407,0.1,1.19259,-9748.66,152.482,-542.7,-20996.6,33.8
Data1,1-Hold,104800,325.739,0.1,-2.13928,-9846.41,147.778,-548.7,-21050.9,33.8
Data1,1-Hold,105000,326.523,0.1,-2.92325,-9873.15,114.068,-551.2,-20143.2,33.8
Data1,1-Hold,105200,327.993,0.2,-4.39319,-9917.61,138.959,-546.6,-20796.2,33.8
Data1,1-Hold,105400,326.425,0.1,-2.82525,-9870.18,116.517,-544.6,-20057,33.8
Data1,1-Hold,105600,326.033,0.1,-2.43327,-9858.33,123.573,-539.5,-20091.9,33.8
Data1,1-Hold,105800,329.757,0.1,-6.15712,-9970.96,107.012,-532.1,-19388.3,33.8
Data1,1-Hold,106000,327.405,0.1,-3.80521,-9899.82,132.981,-524.3,-19947,33.8
Data1,1-Hold,106200,324.269,0.1,-0.669335,-9804.98,130.629,-518.8,-19694.3,33.8
Data1,1-Hold,106400,323.975,0.1,-0.375347,-9796.08,122.789,-513.9,-19330.2,33.8
Data1,1-Hold,106600,329.365,0.1,-5.76514,-9959.11,123.181,-505.6,-19106.1,33.8
Data1,1-Hold,106800,324.857,0.1,-1.25731,-9822.76,87.3146,-493.3,-17746,33.8
Data1,1-Hold,107000,331.031,0.1,-7.43107,-10009.5,122.103,-475.1,-18196.4,33.7
Data1,1-Hold,107200,328.091,0.1,-4.49119,-9920.57,126.807,-470.3,-18069.4,33.7
Data1,1-Hold,107400,329.463,0.1,-5.86313,-9962.07,143.858,-469.6,-18558,33.7
Data1,1-Hold,107600,332.109,0.1,-8.50903,-10042.1,107.208,-465.3,-17431.3,33.7
Data1,1-Hold,107800,327.405,0.1,-3.80521,-9899.82,118.673,-452.9,-17348.6,33.7
Data1,1-Hold,108000,321.721,0,1.87857,-9727.91,132.197,-443.6,-17527.7,33.7
Data1,1-Hold,108200,318.586,0.1,5.01444,-9636.09,117.791,-436,-16825.8,33.7
Data1,1-Hold,108400,315.254,0.1,8.34631,-9532.28,132.981,-427.6,-17010,33.7
Data1,1-Hold,108600,313,0.1,10.6002,-9464.11,113.186,-421,-16226.8,33.7
Data1,1-Hold,108800,311.53,0.2,12.0702,-9416.63,104.758,-405.8,-15587.8,33.7
Data1,1-Hold,109000,307.806,0.2,15.794,-9303.99,101.622,-391.1,-15012,33.7
Data1,1-Hold,109200,309.374,0.1,14.2261,-9354.44,122.691,-371.9,-15147.2,33.7
Data1,1-Hold,109400,311.53,0.1,12.0702,-9416.63,153.168,-356.4,-15515.5,33.7
Data1,1-Hold,109600,314.764,0.1,8.83629,-9517.46,127.395,-351.1,-14596.8,33.7
Data1,1-Hold,109800,316.528,0.1,7.07236,-9570.82,129.845,-340.9,-14350.3,33.7
Data1,1-Hold,110000,318.096,0.2,5.50442,-9618.24,113.578,-328.7,-13543.7,33.7
Data1,1-Hold,110200,316.332,0.1,7.26835,-9564.89,125.043,-313.2,-13376.3,33.7
Data1,1-Hold,110400,317.018,0.1,6.58238,-9585.64,139.253,-301.3,-13412.9,33.7
Data1,1-Hold,110600,314.764,0.1,8.83629,-9520.49,123.475,-292,-12645.3,33.7
Data1,1-Hold,110800,314.568,0.1,9.03229,-9511.54,134.353,-281.3,-12668.8,33.7
Data1,1-Hold,111000,314.568,0.1,9.03229,-9511.54,121.319,-269.4,-11966.1,33.7
Data1,1-Hold,111200,317.018,0.1,6.58238,-9585.64,132.099,-253.6,-11862.6,33.7
Data1,1-Hold,111400,314.666,0.2,8.93429,-9514.5,130.531,-240.9,-11373.6,33.7
Data1,1-Hold,111600,310.158,0.2,13.4421,-9378.15,103.68,-224.5,-10107.8,33.7
Data1,1-Hold,111800,314.96,0.1,8.6403,-9517.34,156.99,-204.1,-11066.9,33.7
Data1,1-Hold,112000,314.176,0.1,9.42427,-9499.68,179.921,-205.7,-11627.4,33.7
Data1,1-Hold,112200,312.314,0.1,11.2862,-9443.36,148.66,-209.4,-10839.1,33.8
Data1,1-Hold,112400,313.196,0.2,10.4042,-9470.04,133.667,-202.4,-10279.8,33.8
Data1,1-Hold,112600,318.096,0.1,5.50442,-9618.24,168.161,-192.2,-10963.2,33.8
Data1,1-Hold,112800,311.726,0.1,11.8742,-9425.58,150.13,-194.4,-10420.8,33.8
